BoardID,Email,Fax,FirmID,ListingServiceName,ModificationTimestamp,Name,OfficeCity,OfficeID,OfficePhone,OfficeState,OfficeStatus,OfficeUID,OfficeZip,StreetAddress,URL
2715,JLS_AGCY@BELLSOUTH.NET,3524656846,2077,"Ocala/Marion County AOR",2006-02-13T13:50:44,"JAMES L SANFORD INS. AGCY",DUNNELLON,0,3524650086,FL,"- Inactive",271520770,34430,"20785 W MCKINNEY AVE SUITE B DUNNELLON, FL 34430",
2715,DEBORAH@OCALAMEYERJABARA.COM,3528546073,2081,"Ocala/Marion County AOR",2009-02-06T13:09:36,"OCALA HILTON",OCALA,0,3528541400,FL,"- Inactive",271520810,34474,"3600 SW 36 AVE  OCALA, FL 34474",WWW.HILTONOCALA.COM
2715,KKARY@ARBORFUNDING.NET,3526222006,2082,"Ocala/Marion County AOR",2008-02-08T13:25:58,"ARBOR FUNDING CORP.",OCALA,0,3526222004,FL,"- Inactive",271520820,34471,"2137 SE FORT KING ST  OCALA, FL 34471",WWW.ARBORFUNDING.NET
2715,ALLREDSCARPET@HOTMAIL.COM,3522364434,2083,"Ocala/Marion County AOR",2010-12-09T18:58:29,"ALLRED S PERFORMANCE PLUS INC",OCALA,0,3522365577,FL,"- Inactive",271520830,34470,"4211 NE 11 ST  OCALA, FL 34470",allredscarpetcleaning.com
2715,GARY.SCHICK@CITIZENSFB.COM,3522597280,2086,"Ocala/Marion County AOR",2007-02-05T18:16:25,"CITIZENS FIRST BANK","THE VILLAGES",0,3522675177,FL,"- Inactive",271520860,32162,"3430  SOUTHERN TRACE  THE VILLAGES, FL 32162",WWW.CITIZENSFB.COM
2715,CASTRG55@AOL.COM,3524259237,2087,"Ocala/Marion County AOR",2010-03-04T14:40:31,"SIGNATURE BUILDING INSPECTIONS LLC",OCALA,0,3524259237,FL,"- Inactive",271520870,34473,"6422 SW 145 LANE  OCALA, FL 34473",2INSPECTORS.COM
2715,,3523685981,2088,"Ocala/Marion County AOR",2008-02-08T14:00:50,"TINDALE PEST CONTROL INC",CITRA,0,3523685981,FL,"- Inactive",271520880,32113,"13300 NW 21 CT  CITRA, FL 32113",
2715,RICK.MCPHILLIPS@EDWARDJONES.COM,8774511905,2089,"Ocala/Marion County AOR",2012-01-23T14:50:23,"EDWARD JONES INVESTMENTS",BELLEVIEW,0,3523077306,FL,"- Inactive",271520890,34420,"5900 SE ABSHIER BLVD  BELLEVIEW, FL 34420",WWW.EDWARDJONES.COM
2715,,,2090,"Ocala/Marion County AOR",2006-02-13T13:44:34,"CREATIVE DESIGN",OCALA,0,3524276203,FL,"- Inactive",271520900,34474,"3101 SW 34 AVE #905PMB234 #905PMB234 OCALA, FL 34474",
2715,COLUMBOMANOR6@JUNO.COM,3528617493,2091,"Ocala/Marion County AOR",2006-02-13T13:46:46,"FAMILY AFFAIR PRESSURE WASHING/WIND",OCALA,0,3523626895,FL,"- Inactive",271520910,34481,"8025 SW 100 STREET ROAD  OCALA, FL 34481",
2715,PGAETANI-SLADE@JHNETWORK.COM,9046450980,2092,"Ocala/Marion County AOR",2006-02-13T13:51:07,"JOHN HANCOCK FINANCIAL NETWORK",MELROSE,0,3522814572,FL,"- Inactive",271520920,32666,"  P.O. BOX 2000  MELROSE, FL 32666",WWW.JHANCOCK.COM
2715,lencollins@earthlink.net,3526227371,492,"Ocala/Marion County AOR",2007-04-04T17:47:05,"PLATINUM CROWN REALTY + INVESTMENTS",OCALA,0,3526227475,FL,"- Inactive",27154920,34474,"240 S.W. 8th St. Suite A  OCALA, FL 34474",WWW.MYPLATINUMCROWN.COM
2715,thetaverner@aol.com,,493,"Ocala/Marion County AOR",2007-02-28T16:02:12,"VIC-TORI REALTY",OCALA,0,3522453273,FL,"- Inactive",27154930,34473,"15608 SW 37 CIR  OCALA, FL 34473",
2715,PHIL@PHILKEARNEYREALESTATE.COM,3523075061,495,"Ocala/Marion County AOR",2013-01-15T20:07:10,"PHIL KEARNEY REAL ESTATE, LLC",SUMMERFIELD,0,3523075063,FL,"- Inactive",27154950,34491,"RENT THE VILLAGES 14335 SE HIGHWAY 441, #400 SUMMERFIELD, FL 34491",WWW.PHILKEARNEYREALESTATE.COM
2715,viewpointrealtyinternational@gmail.com,7275852083,496,"Ocala/Marion County AOR",2013-01-09T15:30:30,"VIEWPOINT REALTY INTERNATIONAL, INC",CLEARWATER,0,7275847355,FL,"- Active",27154960,33756,"1465 S Ft. Harrison Ave #106  CLEARWATER, FL 33756",WWW.VIEWPOINT-REALTY.COM
2715,DSAUN26005@AOL.COM,,497,"Ocala/Marion County AOR",2008-11-18T15:02:44,"VALMONT INTERNATIONAL PROPERTIES",OCALA,0,3524254532,FL,"- Inactive",27154970,34474,"4967 SW 63 LOOP  OCALA, FL 34474",
2715,NOBLECHITREALTY@EMBARQMAIL.COM,3524020970,498,"Ocala/Marion County AOR",2008-02-12T13:49:20,"NOBLE CHIT REALTY, PLLC",ANTHONY,0,3524020970,FL,"- Inactive",27154980,32617,"4075 NE HWY 329  ANTHONY, FL 32617",
2715,DEEBEACH@EARTHLINK.NET,3526801555,499,"Ocala/Marion County AOR",2008-02-12T13:24:30,"BY REFERRAL REALTY OF OCALA",OCALA,0,3522660053,FL,"- Inactive",27154990,34472,"151 REDWOOD RD  OCALA, FL 34472",
2715,LINDA_HOTCH@HOTMAIL.COM,3527268225,501,"Ocala/Marion County AOR",2007-01-05T19:55:06,"LINDA M WILLIAMS, REALTOR",INVERNESS,0,3527262507,FL,"- Inactive",27155010,34450,"204 W MAIN ST  INVERNESS, FL 34450",BMC@BRANNENBANKS.COM
2715,team@teamrealestateofocala.com,3528612332,502,"Ocala/Marion County AOR",2013-03-15T20:53:15,"TEAM REAL ESTATE OF OCALA, INC",OCALA,0,3528754352,FL,"- Inactive",27155020,34476,"5801 SW 107 Street  OCALA, FL 34476",WWW.teamrealestateofocala.com
2715,GARRY@BOSSHARDTREALTY.COM,3526718206,503,"Ocala/Marion County AOR",2012-06-20T17:11:32,"BOSSHARDT REALTY SERVICES, LLC",OCALA,0,3526718203,FL,"- Active",27155030,34471,"2123 SW 20 TH PLACE  OCALA, FL 34471",WWW.BOSSHARDTREALTY.COM
2715,,2394306034,504,"Ocala/Marion County AOR",2009-11-02T18:33:12,"GULF TO GOLF REALTY",NAPLES,0,2392727498,FL,"- Inactive",27155040,34102,"580 11th St North  NAPLES, FL 34102",www.7florida.com
2715,JHAIRE9270@AOL.COM,7275277216,505,"Ocala/Marion County AOR",2006-10-02T18:42:00,"THE LANDMARK CO.","ST. PETERSBURG",0,7275271075,FL,"- Inactive",27155050,33710,"4907  33 TERRACE N  ST. PETERSBURG, FL 33710",
2715,,3526800421,506,"Ocala/Marion County AOR",2013-02-05T13:30:39,"DYNASTY HOMES REALTY",OCALA,0,3526800421,FL,"- Inactive",27155060,34472,"82  GOLF VIEW DRIVE  OCALA, FL 34472",
2715,DMCGAIN1@AOL.COM,3526943572,507,"Ocala/Marion County AOR",2008-09-09T15:49:30,"ROCKWELL REALTY",OCALA,0,3528176098,FL,"- Inactive",27155070,34470,"1010 E SILVER SPRINGS BLVD SUITE A OCALA, FL 34470",
2715,THISANDTHAT3@AOL.COM,3056883240,509,"Ocala/Marion County AOR",2008-01-15T15:28:55,"MR ED REALTY INC",MIAMI,0,3059927503,FL,"- Inactive",27155090,33168,"14612 NW 7 AVE  MIAMI, FL 33168",
2715,RNWALTERS@ATLANTIC.COM,3524656448,511,"Ocala/Marion County AOR",2007-10-17T17:18:31,"FLORIDA COASTAL REALTY, INC.",DUNNELLON,0,3524656446,FL,"- Inactive",27155110,34430,"20023 E PENNSYLVANIA AVE  DUNNELLON, FL 34430",WWW.DUNNELLONREALTORS.COM
2715,tony@turnkeyrealty.net,3528618958,513,"Ocala/Marion County AOR",2008-02-12T13:52:35,"TURN KEY REALTY, INC.",OCALA,0,3526222155,FL,"- Inactive",27155130,34470,"3501 N.E. 10 Street  OCALA, FL 34470",www.turnkeyrealty.net
2715,,,514,"Ocala/Marion County AOR",2005-10-13T14:52:13,"CHILD CARE REALTY + INVESTMENT, INC",OCALA,0,3526942953,FL,"- Inactive",27155140,34480,"4991 SE 44 AVE RD  OCALA, FL 34480",
2715,ALH@TAMPABAY.RR.COM,3526843210,515,"Ocala/Marion County AOR",2007-04-24T19:07:10,"AKH REALTY INC","WEEKI WACHEE",0,3525851757,FL,"- Inactive",27155150,34607,"6122  BEAR TRAIL  WEEKI WACHEE, FL 34607",
2715,LARRYB206@AOL.COM,9549636326,516,"Ocala/Marion County AOR",2010-10-21T20:04:04,"HOMETRUST HOLDING REALTY INC",HOLLYWOOD,0,8002261705,FL,"- Inactive",27155160,33023,"6122  WASHINGTON ST  HOLLYWOOD, FL 33023",WWW.HOMETRUSTMORTGAGECORP.COM
2715,diamond@fghsi.com,5614339958,517,"Ocala/Marion County AOR",2006-07-24T18:28:51,"DIAMOND REAL ESTATE INC","LAKE WORTH",0,5614339926,FL,"- Inactive",27155170,33463,"5050  10 AVE NORTH #0  LAKE WORTH, FL 33463",
2715,REOBrokerStephanie@gmail.com,3526944172,518,"Ocala/Marion County AOR",2012-01-25T13:21:07,"EXECUTIVE REAL ESTATE SOLUTIONS INC",OCALA,0,3523692020,FL,"- Inactive",27155180,34471,"1406 SW 15th Ave PO BOX 1989      34478 OCALA, FL 34471",
2715,EWEBER@TEAMPARADIGM.COM,3523365778,519,"Ocala/Marion County AOR",2010-03-04T14:59:17,"PARADIGM PROPERTIES MGMNT TEAM",GAINESVILLE,0,3523752152,FL,"- Inactive",27155190,32601,"220 N MAIN STREET  GAINESVILLE, FL 32601",WWW.TEAMPARADIGM.COM
2715,seasinc3@earthlink.net,3527931456,520,"Ocala/Marion County AOR",2008-02-28T14:01:49,"SOUTHEAST APPRAISAL SERVICES INC",BUSHNELL,0,3525681114,FL,"- Inactive",27155200,33513,"P.O. BOX 1358  BUSHNELL, FL 33513",www.southeastappraisalservices.com
2715,dauntmi@gmail.com,,522,"Ocala/Marion County AOR",2011-11-01T14:24:14,"MARGE DAUNT REALTY","THE VILLAGES",0,3525981144,FL,"- Inactive",27155220,32162,"1317  BETHUNE WAY  THE VILLAGES, FL 32162",
2715,TERESARUSAW@MINDSPRING.COM,3526285571,523,"Ocala/Marion County AOR",2012-08-01T19:17:29,"APPRAISAL SERVICES REX A. RUSAW INC","CRYSTAL RIVER",0,3526284322,FL,"- Inactive",27155230,34429,"7655 W GULF TO LAKE HWY #10  CRYSTAL RIVER, FL 34429",
2715,,,524,"Ocala/Marion County AOR",2008-10-01T14:41:31,"QUANTUM APPRAISALS INC",SPRINGHILL,0,3522636448,FL,"- Inactive",27155240,34607,"7304  FLYWAY DR  SPRINGHILL, FL 34607",
2715,EDUARTEPEHOMES@BELLSOUTH.NET,3052575487,525,"Ocala/Marion County AOR",2008-02-22T17:50:43,"DUARTE REALTY INC",MIAMI,0,3056345654,FL,"- Inactive",27155250,33142,"2205 NW 23 AVE  MIAMI, FL 33142",
2715,loanofficer@earthlink.net,,2005,"Ocala/Marion County AOR",2007-02-05T18:17:50,"FAMILY FIRST MORTGAGE CORP",OCALA,0,3528678070,FL,"- Inactive",271520050,34471,"44 S.E. 1ST AVENUE SUITE 101  OCALA, FL 34471",
2715,pestpro@cox.net,3526243009,2006,"Ocala/Marion County AOR",2008-02-08T13:21:00,"A PESTPRO",OCALA,0,3526243009,FL,"- Inactive",271520060,34472,"850 SE 65 CIRCLE  OCALA, FL 34472",
2715,lindraime@aol.com,3526220067,2009,"Ocala/Marion County AOR",2010-02-09T13:15:12,"SOUTHERN STATES HOME INSPECTION SVC",OCALA,0,3526220066,FL,"- Active",271520090,34483,"  P.O. BOX 830159  OCALA, FL 34483",www.sshis.com
2715,brickcitytitle@embargmail.com,,2013,"Ocala/Marion County AOR",2013-01-04T17:39:00,"BRICK CITY TITLE INSURANCE CO, INC",OCALA,0,3526228732,FL,"- Active",271520130,34470,"521 NE 25TH AVE  OCALA, FL 34470",www.brickcitytitle.net
2715,jrector@nationinsurance.com,,2015,"Ocala/Marion County AOR",2009-02-06T13:15:54,"THE NATION GROUP",OCALA,0,3527323881,FL,"- Inactive",271520150,34471,"420 SE 8 ST  OCALA, FL 34471",nationinsurance.com
2715,MANDDREALTY@COMCAST.NET,3524657831,450,"Ocala/Marion County AOR",2013-08-16T20:41:54,"M   D REALTY, PA","PORT ST LUCIE",0,3522073332,FL,"- Inactive",27154500,34983,"858 SE ROULETTE LANE  PORT ST LUCIE, FL 34983",WWW.MANDDREALTY.COM
2715,C21NATURECOAST.COM,3527951323,453,"Ocala/Marion County AOR",2005-07-19T14:06:25,"CENTURY 21 NATURE COAST","CRYSTAL RIVER",0,3527950021,FL,"- Purge",27154530,34429,"835 NE HIGHWAY 19  CRYSTAL RIVER, FL 34429",WWW.C21NATURECOAST.COM
2715,ARACHARLES@EARTHLINK.NET,3526280030,454,"Ocala/Marion County AOR",2005-09-21T20:44:58,"ASSOCIATED REALTY + APPRAISALS INC","HOMOSASSA SPRINGS",0,3526282112,FL,"- Active",27154540,34446,"  P.O. BOX 3180 P.O. BOX 3180 HOMOSASSA SPRINGS, FL 34446",WWW.ARAPRAISALS.COM
2715,"ZANDRASINGH @AOL.COM",3523513777,455,"Ocala/Marion County AOR",2012-11-29T13:31:31,"FAITH BUILT PROPERTIES LLC",OCALA,0,3522393700,FL,"- Inactive",27154550,34476,"7794 SW 60 AVE SUITE B OCALA, FL 34476",
2715,exittnc@earthlink.net,3526226985,456,"Ocala/Marion County AOR",2006-05-31T17:14:56,"EXIT TOWN + COUNTRY REALTY",OCALA,0,3526226445,FL,"- Inactive",27154560,34470,"725 E SILVER SPRINGS BLVD  OCALA, FL 34470",www.exittownandcountry.com
2715,SWIFTSELLS@GMAIL.COM,8668675028,457,"Ocala/Marion County AOR",2014-03-06T19:49:13,"SWIFT REALTY INC.","FORT MYERS",0,3522079638,FL,"- Inactive",27154570,33907,"5360 GLENLIVET RD  FORT MYERS, FL 33907",
2715,INFO@HOMESTORANCHES.COM,3527327998,458,"Ocala/Marion County AOR",2012-08-23T17:32:57,"HOMES TO RANCHES REALTY, INC",OCALA,0,3527323276,FL,"- Active",27154580,34482,"2455 NW 44 AVE  OCALA, FL 34482",WWW.HOMESTORANCHES.COM
2715,RANDI@MAXIMUSREALTY.NET,3217287607,459,"Ocala/Marion County AOR",2006-10-02T18:44:10,"MAXIMUS REALTY INC","PALM BAY",0,3217253895,FL,"- Inactive",27154590,32905,"4630  LIPSCOMB STREET SUITE 11 PALM BAY, FL 32905",www.maximusrealty.net
2715,JVELTMAN@CFL.R.R.COM,3523475794,460,"Ocala/Marion County AOR",2008-03-28T18:30:20,"LAWRENCE MARK REAL ESTATE INC",DELTONA,0,3523477253,FL,"- Inactive",27154600,32725,"947 E NORMANDY BLVD  DELTONA, FL 32725",
2715,RUBES22@MSN.COM,7724269933,461,"Ocala/Marion County AOR",2007-01-05T15:43:35,"REBATES REALTY USA, LLC","PALM CITY",0,7724269932,FL,"- Inactive",27154610,34990,"901 SW MARTIN DOWNS BLVD SUITE 203 PALM CITY, FL 34990",
2715,RAPIDAPPRAISALS@YAHOO.COM,3526379296,464,"Ocala/Marion County AOR",2009-06-05T12:07:29,"RAPID APPRAISALS, INC.",HERNANDO,0,3526379293,FL,"- Inactive",27154640,34442,"2780 N FLORIDA AVE HERNANDO PLAZA #2 HERNANDO, FL 34442",WWW.RAPIDAPPRAISALS2006.COM
2715,MJORDAN@KINGS-REALTY.COM,8136556334,465,"Ocala/Marion County AOR",2007-01-09T18:00:28,"KINGS REALTY",BRANDON,0,8139275225,FL,"- Inactive",27154650,33511,"504 S KINGS AVE  BRANDON, FL 33511",
2715,LANGLOISA@BELLSOUTH.NET,9549892285,467,"Ocala/Marion County AOR",2009-03-27T18:16:31,"ANDRE LANGLOIS R.E. BROKER",HOLLYWOOD,0,9549899436,FL,"- Inactive",27154670,33021,"5106  MCKINLEY STREET  HOLLYWOOD, FL 33021",
2715,MARIDANTWO@AOL.COM,3527530899,468,"Ocala/Marion County AOR",2009-10-29T17:45:45,"MARIDAN REALTY INC",WEIRSDALE,0,3522662345,FL,"- Inactive",27154680,32195,"41720  KENDRA LN  WEIRSDALE, FL 32195",
2715,FEDENREALTY@YAHOO.COM,7723431652,470,"Ocala/Marion County AOR",2007-11-05T14:40:09,"FEDEN UNLIMITED REALTY INC","PORT ST LUCIE",0,7723431650,FL,"- Inactive",27154700,34984,"725 SE PORT ST LUCIE BLVD SUITE 103 PORT ST LUCIE, FL 34984",WWW.FEDENREALTY.COM
2715,,7026123890,163,"Ocala/Marion County AOR",2006-02-23T13:40:29,"SHADY GROVE REALTY",OCALA,0,7024384940,FL,"- Purge",27151630,34475,"5100 NW GAINESVILLE RD #80 OCALA, FL 34475",
2715,SHARID@MFI.NET,3526208688,423,"Ocala/Marion County AOR",2006-11-17T15:32:37,"SHARON L. DLOUHY LICENSED REAL EST",OCALA,0,3526208290,FL,"- Inactive",27154230,34475,"3002 NW 10 ST  OCALA, FL 34475",
2715,SPOTTDDOGREALESTATE@HOTMAIL.COM,3526211918,508,"Ocala/Marion County AOR",2007-08-16T15:55:16,"SPOTTED DOG REAL ESTATE",HOMOSASSA,0,3526289191,FL,"- Inactive",27155080,34446,"8144 W GROVER CLEVELAND  HOMOSASSA, FL 34446",
2715,EDPOLOCK@YAHOO.COM,3523076160,158,"Ocala/Marion County AOR",2013-10-17T15:26:01,"SUN HARBOR REALTY",SUMMERFIELD,0,3523077653,FL,"- Active",27151580,34491,"13685 S US HWY 441 SUITE #1 SUMMERFIELD, FL 34491",WWW.SUNHARBORREALTY.COM
2715,PMAC13418@AOL.COM,4078625297,418,"Ocala/Marion County AOR",2010-08-16T15:04:34,"THREE OAKS REALTY - DEVELOPMENT INC",LONGWOOD,0,4074230201,FL,"- Inactive",27154180,32779,"3668  WATERCREST DR  LONGWOOD, FL 32779",
2715,PLUNKETTK@TRIPLECROWNREALTY.COM,3526712905,108,"Ocala/Marion County AOR",2012-07-26T18:49:58,"TRIPLE CROWN RLTY /OCALA",OCALA,0,3526712900,FL,"- Active",27151080,34470,"1740 E SLVR SPGS BLVD  OCALA, FL 34470",WWW.TRIPLECROWNHOMES.COM
2715,MKBERRY@COVAD.NET,3527325533,474,"Ocala/Marion County AOR",2011-01-07T17:16:54,"VILLAGE REALTY GROUP",OCALA,0,3528174753,FL,"- Inactive",27154740,34482,"550 NW 38 AVENUE  OCALA, FL 34482",WWW.VILLAGEREALTYGROUP.COM
2715,,7723441106,586,"Ocala/Marion County AOR",2006-11-02T17:41:11,"ASSURANCE REALTY AND INC LLC","PORT ST. LUCIE",0,7723443288,FL,"- Inactive",27155860,34952,"8021 S. US HWY 1  PORT ST. LUCIE, FL 34952",
2715,JESSIE@ACCREDITEDTITLE.COM,3528545809,2123,"Ocala/Marion County AOR",2006-04-10T12:32:01,"ACCREDITED TITLE LLC",OCALA,0,3528543444,FL,"- Inactive",271521230,34474,"3304 SW 34TH CIRCLE  OCALA, FL 34474",www.accreditedtitle.com
2715,NelsonRealtyOne1@aol.com,3528670900,286,"Ocala/Marion County AOR",2009-06-05T15:18:18,"NELSON REALTY",OCALA,0,3528670900,FL,"- Inactive",27152860,34470,"1108 NE 9 ST  OCALA, FL 34470",
2715,cyndia1@earthlink.net,3523695501,0588,"Ocala/Marion County AOR",2012-06-19T12:43:42,"ON TARGET REALTY",OCALA,0,3523695500,FL,"- Inactive",271505880,34476,"7668 sw 60th ave ste 200  OCALA, FL 34476",ontargetrealtyocala.com
2715,JOHN@GUCRR.COM,7275248743,0587,"Ocala/Marion County AOR",2014-04-11T13:32:49,"CHARLES RUTENBERG REALTY",CLEARWATER,0,7275389201,FL,"- Active",271505870,33764,"1545 S BELCHER RD  CLEARWATER, FL 33764",WWW.GOCRR.COM
2715,horn895@bellsouth.net,3524661005,0590,"Ocala/Marion County AOR",2008-01-02T19:18:31,"HORN REALTY",MICANOPY,0,3524661000,FL,"- Inactive",271505900,32667,"106 B N.E. HIGHWAY 441  MICANOPY, FL 32667",www.sfrealtyhomes.com
2715,MrPinewOOd@aol.com,3528731550,0589,"Ocala/Marion County AOR",2006-06-17T16:58:38,"TONY PATERNITI","Florida Highlands",0,3523699140,FL,"- Active",271505890,34432,"9140 SW 155 Street The Old General Store Florida Highlands, FL 34432","<a href=http://www.ocalafla.net>ocalafla.net</a>"
2715,jessie@mymortgagebiz.com,9549275788,0593,"Ocala/Marion County AOR",2006-03-20T19:44:57,"MY REAL ESTATE BROKER INC.","HOLLYWOOD,",0,9549275778,FL,"- Inactive",271505930,33022,"3801 S. OCEAN DRIVE ST. 1-4  HOLLYWOOD,, FL 33022",www.immobel.com/realestate
2715,mail@robertsflorida.com,3523518811,8,"Ocala/Marion County AOR",2013-09-20T19:13:41,"ROBERTS REAL ESTATE INC",OCALA,0,3523510011,FL,"- Active",271580,34470,"115 NE 8 AVE  OCALA, FL 34470",www.robertsflorida.com
2715,katy@mrocala.com,3527325220,2124,"Ocala/Marion County AOR",2008-02-08T13:42:03,"M  R MORTGAGE SERVICES",OCALA,0,3527322600,FL,"- Inactive",271521240,34470,"1028 E. SILVER SPRINGS BLVD  OCALA, FL 34470",www.mrocala.com
2715,,3052341252,595,"Ocala/Marion County AOR",2013-09-04T19:41:40,"D LINTON AND ASSOCIATES REALTY",MIAMI,0,3052341232,FL,"- Inactive",27155950,33186,"14540 SW 136 ST. #100  MIAMI, FL 33186",WWW.DLINTONREALTY.COM
2715,ilovehotpeppers@direaway.com,3522883402,0591,"Ocala/Marion County AOR",2013-11-07T15:54:55,"JOSIANE  NOVAES",OCKLAWAHA,0,3522090400,FL,"- Inactive",271505910,32179,"15071 SE 103 PLACE RD  OCKLAWAHA, FL 32179",
2715,kay@oxfordland.com,3527482169,205,"Ocala/Marion County AOR",2009-03-11T18:03:26,"OXFORD LAND COMPANY",OXFORD,0,3527481182,FL,"- Inactive",27152050,33484,"11262  US HWY 301 4243 E CR 466 OXFORD, FL 33484",www.oxfordland.com
2715,mark@legacyllc.us,3527288730,0594,"Ocala/Marion County AOR",2007-06-25T19:54:16,"ARCHER REAL ESTATE INC",LEESBURG,0,3527282830,FL,"- Inactive",271505940,34748,"709 NORTH BLVD WEST  LEESBURG, FL 34748",
2715,joycelhull@cs.com,3526872204,0592,"Ocala/Marion County AOR",2010-01-04T20:29:33,"JOYCE GAINOR REALTY",OCALA,0,3524542243,FL,"- Inactive",271505920,34472,"565 LAKE DRIVE  OCALA, FL 34472",
2715,INSPECTOR@ONCALL-INSPECTIONS.COM,,2125,"Ocala/Marion County AOR",2007-02-05T18:19:25,"ON CALL HOME INSPECTIONS",OCALA,0,3528738997,FL,"- Inactive",271521250,34476,"10171 SW 38 AVENUE  OCALA, FL 34476",WWW.ONCALL-INSPECTIONS.COM
2715,LARRY@MILLIGAN.NET,9547249999,600,"Ocala/Marion County AOR",2008-01-22T17:51:09,"ACCESS USA REALTY, INC.",TAMARAC,0,9547207200,FL,"- Inactive",27156000,33321,"6412 N UNIVERSITY DR STE 101 TAMARAC, FL 33321",WWW.ACCESSUSAREALTY.COM
2715,RONNIE@1CHANGE.COM,7278209021,601,"Ocala/Marion County AOR",2006-03-24T18:08:40,"NEW HORIZON REAL ESTATE GROUP","ST. PETE",0,7278270154,FL,"- Inactive",27156010,33702,"168 70 AVENUE N  ST. PETE, FL 33702",WWW.BRAMERANDBRAMER.COM
2715,FLAREALTYINC@AOL.COM,3526222177,602,"Ocala/Marion County AOR",2008-02-12T13:40:13,"FLORIDA ASSOCIATES REALTY, INC.",OCALA,0,3526293535,FL,"- Inactive",27156020,34480,"4991 SE 44TH AVE RD  OCALA, FL 34480",
2715,JHENLEY@INTOWNTITLEOFOCALA.COM,3526200912,2126,"Ocala/Marion County AOR",2006-02-13T13:50:24,"INTOWN TITLE OF OCALA",OCALA,0,3526220022,FL,"- Inactive",271521260,34470,"1024 E SILVER SPRINGS BLVD  OCALA, FL 34470",
2715,SANROMAN@FSRMAIL.COM,4072360930,603,"Ocala/Marion County AOR",2013-02-05T13:30:42,"FIRST SERVICE REALTY",TAMPA,0,4072360950,FL,"- Inactive",27156030,32611,"4230 S MACDILL AVENUE SUITE 1 TAMPA, FL 32611",www.FSR-gmac.com
2715,FREEL2001@AOL.COM,3522881115,604,"Ocala/Marion County AOR",2011-08-26T17:04:27,"SEVEN STAR REALTY, INC.",OCKLAWAHA,0,3522881115,FL,"- Inactive",27156040,32179,"17879 SE 95 STREET ROAD  OCKLAWAHA, FL 32179",
2715,amv@buysiderealty.com,3057045583,605,"Ocala/Marion County AOR",2008-06-10T18:50:41,"IGGYS HOUSE BROKERAGE SERVICES, INC.",MIAMI,0,3057045582,FL,"- Inactive",27156050,33131,"501 BRICKELL KEY DR SUITE 205 MIAMI, FL 33131",
2715,MIKEGRIGGS@COX.NET,,606,"Ocala/Marion County AOR",2010-01-09T13:54:15,"PIONEER PROPERTIES   INVESTMENTS, LLC",OCALA,0,3528176569,FL,"- Active",27156060,34480,"4485 SE 48 PLACE ROAD  OCALA, FL 34480",WWW.PIONEERPROPERTIESANDINVESTMENTS.COM
2715,ERICBOUSKILA@HOTMAIL.COM,3054667023,607,"Ocala/Marion County AOR",2006-04-19T19:39:07,"AVENTURA LAND PARTNERS REALTY, LLC","NORTH MIAMI BEACH",0,3054667022,FL,"- Inactive",27156070,33180,"19300 WEST DIXIE HWY #7  NORTH MIAMI BEACH, FL 33180",WWW.AVENTURALANDPARTNERS.COM
2715,CMR@MYACC.NET,9543499255,608,"Ocala/Marion County AOR",2005-11-16T19:51:54,"MEDEROS AND ASSOCIATES REAL ESTATE",MIAMI,0,9542248593,FL,"- Purge",27156080,33126,"5838 BLUE LAGOON DRIVE #302  MIAMI, FL 33126",
2715,NICOLE@COLEREALTY.COM,3526227901,609,"Ocala/Marion County AOR",2008-01-25T14:20:19,"COLE REALTY, INC.",OCALA,0,3526227966,FL,"- Inactive",27156090,34470,"4105 NE 7TH STREET  OCALA, FL 34470",WWW.COLEREALTYINC.COM
2715,KCHAPPELL@DRHORTON.COM,3523072404,610,"Ocala/Marion County AOR",2008-01-25T14:17:26,"KAREN T. CHAPPELL REALTY, LLC",JACKSONVILLE,0,3523478410,FL,"- Inactive",27156100,32223,"12627 SAN JOSE BLVD. #702 8960 SW Hwy 200 Ocala FL34481 JACKSONVILLE, FL 32223",www.drhorton.com
2715,,4079331291,612,"Ocala/Marion County AOR",2006-10-10T19:37:26,"WILLIS AND ASSOCIATES REALTY",KISSIMMEE,0,4079334588,FL,"- Inactive",27156120,34741,"16 N CLYDE AVENUE  KISSIMMEE, FL 34741",
2715,APRIDA@ENTRUSTFREEDOM.COM,3523787933,2127,"Ocala/Marion County AOR",2011-02-04T12:56:20,"THE ENTRUST GROUP/1031 TAX FREE STRAT","FORT MYERS",0,3523787833,FL,"- Inactive",271521270,33919,"4560 VIA ROYLE # 1  FORT MYERS, FL 33919",WWW.THEENTRUSTGROUP.COM
2715,WARRENJJR@MPINET.COM,4078627554,613,"Ocala/Marion County AOR",2006-09-12T14:59:07,"WARREN E. JENKINS, JR.",LONGWOOD,0,4078624747,FL,"- Inactive",27156130,32779,"1351 MARKHAM WOODS ROAD  LONGWOOD, FL 32779",
2715,EABROMMY2@AOL.COM,3528617780,490,"Ocala/Marion County AOR",2007-01-09T18:52:55,"E.R. MORGAN REALTY - BRANCH",OCALA,1,3528617785,FL,"- Inactive",27154901,34476,"3131 SW COLLEGE ROAD #302  OCALA, FL 34476",
